Experiment,Part,Stimulus,time,x,y,x_offset,y_offset
UV22MS,1663266938,75.jpg,1663266965.3860075,2429.3782632785596,3193.661073057666,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.4173062,2351.738830905569,3180.757343418971,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.4480047,2139.4323898541484,3104.4311215799944,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.479621,2309.7709879008985,3172.389819162089,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.512009,2153.36784246862,3081.2669680719696,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.5599008,2334.6899998674467,3164.5369422504145,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.5920525,2562.7072742753794,3315.2367993035105,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.6236637,2598.5531179089458,3386.760296704824,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.6562083,2211.0054728166924,3222.0874394548696,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.6922216,2404.5487293318583,3294.769975439053,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.7206419,2427.2762315902605,3315.743187954973,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.751998,2386.392320163852,3307.121771452306,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.7840538,2556.78571198242,3386.1701742700375,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.8157675,2634.050869158513,3484.909903055651,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.8473983,2351.944449620961,3359.325684829364,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.8799148,2226.069369376829,3285.1687971567244,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.9114482,2297.891802597361,3244.9655207977185,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.9599266,2168.2680328246424,3132.4868793916658,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266965.9913487,2115.533611648602,2957.819227301278,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.0285647,2126.315667830141,2996.6588607955314,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.0555348,1948.536567022511,2893.0921547811936,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.087501,1964.1632988345686,2818.9619952218372,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.1195388,1907.6359010900785,2852.5545337623757,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.1515,2142.8891629210334,2770.208221509397,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.1835012,2175.5515168237775,2721.4144681034404,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.215501,2164.0512929189103,2720.193892294317,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.2475,2111.999640109975,2658.485218508659,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.279499,1872.5009410068906,2689.483177995792,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.327499,1763.6764741718841,2619.5003450566087,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.359499,2067.213968227142,2761.293646888572,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.3914993,1997.6490463944926,2660.991434930565,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.423499,2181.141059570881,2711.1998825737414,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.455499,1980.0906898052153,2745.0982145606226,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.4874985,1952.5423709220374,2833.341207801615,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.5195,2040.6621514221263,2849.90513570108,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.5517056,2097.778985703037,2881.728607180999,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.5840082,2074.4610589668214,2758.425096499544,776.2780021314902,697.2988171736397
UV22MS,1663266938,75.jpg,1663266966.6161273,2088.0059897209753,2769.332985957752,776.2780021314902,697.2988171736397
UV22MS,1663266938,29manipulated4.jpg,1663266967.1274498,232.5849020291571,252.04159129985217,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.1594849,131.04717878366299,166.60648277455257,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.1914506,221.00495521009796,188.29366983959497,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.223482,452.0202321815337,132.26352570863472,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.2555578,1991.1874411192036,2559.894165251861,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.2877738,2422.3631983285413,3250.8385191871475,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.3197498,2230.909517403603,3211.8823112040336,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.3517504,2095.4838132007417,3070.6976802874437,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.3827496,2348.501993815768,3132.062771721111,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.4157734,2166.5747865920525,3032.290943887161,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.447774,2433.332336294122,3002.242408825826,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.4797492,2215.9239772312117,2883.4858217458745,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.5267491,2085.7127166541272,2815.7600598147083,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.5597482,1939.6600467441313,2780.864919861536,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.5907488,2096.8944657424995,2858.706570874373,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.622749,2575.3282484968076,2849.3596187794437,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.654773,2455.6361141030034,2889.8244905536644,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.6877847,2405.1132128003283,2930.1809935050724,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.7200603,1992.431185341614,2770.562564247546,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.7512734,2192.212818488826,2857.6001954865096,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.7883954,2275.484021241312,2919.9543794377682,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.8157313,2327.5258131142295,2877.7694292140736,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.8478847,2529.449360512127,2929.5693986101464,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.8952835,2348.6820550363445,2918.2565165713027,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.9274275,2543.4575446395647,3027.3923784397807,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.9597688,2242.96058416424,2864.5671796301026,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266967.991174,2312.433203309746,2906.5993323685393,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.0237794,2455.494799895601,2963.2864866615123,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.0551484,2454.7585469112555,2942.855400703163,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.087446,2301.293645329798,2935.570238862364,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.1192303,2261.991385544103,2948.0391623235364,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.1514966,2022.8851849267762,2920.988856481285,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.1841707,2271.5991737387076,2915.5225316527285,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.2204888,2348.886190459741,3007.04056044699,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.2479002,2368.7333433524195,2918.6318393671336,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.2957475,2413.050286648083,2971.5766140449837,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.3278074,2206.9317277950104,2944.0448244479476,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.3593307,2256.6053280799965,3054.0538356319316,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.391789,2139.8788027246287,3024.3783095971794,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.4233055,2155.1567294306965,2985.1635878280827,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.4606771,2246.8409584699334,3077.3310691130146,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.4886167,2499.858757970277,3128.427064097061,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.5191448,2314.345802877647,3147.813930135615,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.5512226,2157.1036737687587,3120.0952407991563,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.58349,2180.683067447457,3099.995309613672,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.615934,2385.1656059217926,3114.1629346048594,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.6475413,2297.4384143918546,3047.363744470049,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.6961238,2355.0282436921552,3141.4780941548074,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.7275293,2232.756993925402,3184.186780607965,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.7600615,2114.0908503285914,3168.3423431505835,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.7919524,2125.023557453072,3111.3769885580386,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.822952,2290.280588018171,3141.7334680461245,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.8556166,2151.0887826632775,3007.3107649409462,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.8870907,2129.4204006455793,3006.271141119238,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.9207082,2139.717400791315,2959.622088820806,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.952015,2220.448980169848,3083.4497451508328,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266968.9842973,1955.7115496909098,2963.868260801442,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266969.0157597,2054.3406376827943,2934.253717043629,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266969.0480669,2279.3696239095084,2964.033658906628,865.2659924332766,557.739198244486
UV22MS,1663266938,29manipulated4.jpg,1663266969.0958362,2363.1749635754936,2951.8419829571253,865.2659924332766,557.739198244486
UV22MS,1663266938,34.jpg,1663266969.657292,101.14305358000856,181.74476039619367,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.6892693,486.24027802937326,393.83463930405446,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.7198954,242.25776477146445,276.1487544840871,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.7520585,268.8681919563849,193.8872331097822,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.789116,838.4231516166444,1332.5512682834399,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.816134,2134.9096734228333,3495.6552765768593,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.8481,2283.1430135687506,3413.0085096582243,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.8951,2213.177524145181,3406.594984441808,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.9271019,2126.1318780650486,3403.206566081408,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.9591012,2449.151868978941,3540.718299201845,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266969.9911015,2256.314208133043,3472.8280085835167,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.0231004,2319.8890437457007,3453.934369131034,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.0551314,2252.093314033933,3385.384078246369,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.0871022,2345.102431536804,3505.074619625995,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.1191008,2202.328313322814,3445.5585821636673,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.1511316,2210.9779335134886,3457.0490302465423,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.1831005,2151.2099165606573,3438.3817889725697,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.2151365,2168.976993585665,3367.7571935258165,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.264244,1987.191202781227,3291.1287105367423,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.2958338,2199.509286711157,3284.8283454137536,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.327233,2243.5224232251794,3410.697510878102,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.3593726,2121.118104069911,3339.1399189925332,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.391969,2121.4973037570176,3335.8433703785395,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.42344,1977.104581080576,3350.3241098981734,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.4551194,2060.4128758312995,3317.0228043795073,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.4875255,2267.5356628738086,3375.039847408354,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.5199144,2235.19019761184,3355.5923874533332,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.5514162,2214.3658798788824,3331.5189916480776,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.5835435,2220.7306786402373,3405.169401456319,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.6152196,2318.939827371124,3432.000312955108,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.6638334,2141.30089204563,3391.034470021046,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.6961408,2307.1250079829315,3539.0243346802868,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.7276282,2426.4451076883893,3488.557965961075,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.7601576,2330.3023028845955,3485.9097035979303,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.791833,2382.951344400997,3439.9225484049357,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.8235471,2387.816441848368,3493.0420783338673,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.8558629,2087.6357994836217,3386.887658066192,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.888025,2120.6145075582695,3334.883350228735,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.9206002,2281.649700728945,3390.9615143653937,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.9517496,2298.1468668515113,3409.1094790465786,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266970.9841824,2269.28356684826,3421.8537908234175,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.0153782,2320.694887324737,3412.517541279451,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.0649693,2171.565968428972,3292.640861898758,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.0949883,1970.7683652250162,3262.9376542205255,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.1280053,2220.7813262834356,3419.193512839638,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.1589682,2257.7880070009405,3445.5029681106544,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.1909673,2315.6571182057073,3459.5768466297754,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.2229674,2232.600905345966,3350.5296526950356,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.2569678,2327.9378111142073,3474.68057672879,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.2869685,2018.8603796868886,3433.6817636710794,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.319968,2466.1262014738136,3549.084188063536,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.3509681,2236.001174224375,3490.55061551798,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.3829675,2326.2691707595714,3448.1691026377657,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.4309678,2315.8825306848958,3454.676864684764,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.4629679,2295.708778838493,3460.0843491508167,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.4959662,2241.0502392866006,3450.9235686027373,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.5280924,2113.091041744739,3484.689171410493,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.5623918,2279.173373459265,3460.775158563932,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.5918653,2317.5343139285683,3371.3308749816997,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.6239529,2444.2947014137176,3448.9604119204514,759.103750494316,999.9827995933811
UV22MS,1663266938,34.jpg,1663266971.655294,2367.4197006298446,3388.995274213875,759.103750494316,999.9827995933811
UV22MS,1663266938,27.jpg,1663266972.183954,424.81011947944734,248.79973983363178,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.2335424,632.94093070077,292.51405860244773,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.2635717,624.8291992864357,341.76657429567257,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.295729,480.11794984992025,248.87559741933782,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.3277547,536.6508614614169,906.3987258766938,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.3597493,2042.0723970832557,2682.834385602152,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.3907194,2000.4786995698464,2583.935697134382,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.4237192,2117.507859304959,2639.792776860992,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.4557188,2071.207831978896,2660.361225083291,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.4867182,1872.865309673018,2697.278648003224,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.5197184,1691.0675353565705,2610.6665208033587,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.551718,1708.4819759577124,2575.298624137016,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.5837176,2006.5356924453217,2662.646480305139,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.6317189,2071.666207997209,2705.1445709584336,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.6637173,2188.8567308197553,2779.0704066840026,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.695754,1992.2429349435565,2660.9420656812576,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.7277546,2013.9271751074573,2637.0992311253995,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.7597268,2045.5898395815561,2651.3630304055923,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.7920015,1987.1342713732333,2623.703745531836,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.8233194,2224.9721773012584,2659.9636360436984,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.85589,2084.3668661814586,2658.7452044698316,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.887264,2013.133488923777,2660.2689222066683,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.9240208,1867.585477934993,2519.7376186232186,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.951465,1946.2451671526971,2571.9359438136576,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266972.999221,1831.4836190640733,2544.754255566554,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.036192,2199.2214092242025,2668.6535197071858,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.0637093,2061.5266608807538,2566.5255183906793,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.1011572,2170.8515603755977,2689.7499672453823,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.1281996,1805.485378487418,2542.742554943277,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.1596456,1719.8542740337407,2611.830629847461,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.19101,1864.1435456412678,2624.6120702486937,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.2236023,2063.75067710309,2673.281130583309,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.2560353,2123.6029947492875,2751.575524931571,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.2877612,1980.481675755293,2715.7780759014454,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.3202145,1799.1762879591,2633.0847782067644,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.35165,1648.6656051819384,2595.6926271313346,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.3997357,1656.3358553464063,2495.424099476801,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.4314318,1808.389141098839,2593.9298246947997,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.463489,2077.405959878529,2689.848377639666,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.4960742,1982.5132493297026,2678.1411006940507,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.5277164,1844.8440437512304,2682.4887050680304,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.5602198,1668.5379930025758,2628.623505455788,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.5964522,1570.0482383741792,2623.049573025946,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.6255796,1762.1666505938242,2628.052244794029,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.655552,1955.833045805631,2695.680545003651,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.6876256,1784.6145843517759,2674.4486533871336,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.7198887,1781.2589106768733,2648.4714644858504,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.7512002,1827.0090852883975,2700.3295652850406,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.7997901,1804.6116277982246,2609.2494201492236,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.831218,1663.9865418486622,2629.682940430468,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.8633366,1734.844709032771,2592.1296154346346,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.895374,1935.4222314300057,2643.1000779243677,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.9275043,1890.6761837621843,2653.231840124671,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.9640474,1809.175765642608,2604.6857148374206,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266973.9923744,1554.9654921838858,2507.7271811646997,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266974.0236073,1783.199753171199,2622.9321585058433,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266974.0560527,1982.537006354221,2682.348028191494,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266974.088289,1883.9676284811655,2626.853075618463,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266974.1197963,1963.6321605125372,2667.6725676373767,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266974.1512423,1835.083099338647,2618.2813720106624,1105.113247162626,857.8228921405935
UV22MS,1663266938,27.jpg,1663266974.2010288,1792.5663978931227,2645.0904930766305,1105.113247162626,857.8228921405935
UV22MS,1663266938,95manipulated3.jpg,1663266974.7273111,326.544155319715,248.42488910103438,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266974.75931,153.9382524671375,228.7024795097437,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266974.7913098,245.36290759287584,222.72989749370535,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266974.8233106,-71.88966137996358,167.590322255124,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266974.8553443,614.5350620120036,980.1501677258484,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266974.8873081,1539.7285126049537,2378.57579855461,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266974.9193075,1450.5079568747021,2393.336453538824,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266974.9673076,1400.3405443141642,2284.292060789086,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266974.9993093,1432.1520836495934,2381.282782328738,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.0313075,1140.2964110768266,2266.183670949164,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.0633073,1246.093781520779,2302.294588941916,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.0953095,1533.8608684517947,2314.8345416197203,1017.6196700310647,821.7875272885649
UV22MS,1663266938,95manipulated3.jpg,1663266975.1273072,1561.242394008605,2322.0208426133013,1017.6196700310647,821.7875272885649
